Proposal,Observation,Instrument,Filter,Moving,Polygon,Exp Start,Exp End,Asteroids
3228,jw03228-o015_t004_miri_f1000w,MIRI,F1000W,No,Polygon 242.01365211200007 -39.144441800000024 242.0543656279999 -39.14726531000002 242.0506581819999 -39.17948530299999 242.00992616399995 -39.1766605,2024-07-28 10:32:09.539,2024-07-28 11:24:53.091,
3228,jw03228-o016_t007_miri_f1000w,MIRI,F1000W,No,Polygon 241.75305237899994 -39.186987071999994 241.79388304600027 -39.188839940999976 241.79145193499977 -39.22113313999999 241.75060255699987 -39.21927941900002,2024-07-23 19:39:11.653,2024-07-23 20:32:00.789,
3228,jw03228-o017_t008_miri_f1000w,MIRI,F1000W,No,Polygon 242.41368564300015 -39.189100014000005 242.45432593500004 -39.19268050699997 242.449618957 -39.224822102 242.40896030299993 -39.22123997,2024-08-01 19:16:25.707,2024-08-01 20:09:39.803,
3228,jw03228-o019_t006_miri_f1000w,MIRI,F1000W,No,Polygon 237.90828652100026 -35.947101824999976 237.94725310700017 -35.950243222999994 237.94329970799987 -35.98243271099999 237.90431739200005 -35.979290032999984,2024-07-18 00:47:15.493,2024-07-18 01:41:14.005,
3228,jw03228-o020_t021_miri_f1000w,MIRI,F1000W,No,Polygon 71.91840491199986 29.414142491000025 71.95476957299977 29.415363954999997 71.95619419400015 29.383040492000024 71.91984107299992 29.381819414999995,2024-03-03 06:18:40.461,2024-03-03 06:31:23.647,
3228,jw03228-o105_t020_miri_f1000w,MIRI,F1000W,No,Polygon 68.91520788299994 22.833152036999994 68.94954391400012 22.835020869000015 68.95160849000025 22.80272961400002 68.91728057199994 22.800861225000023,2024-02-24 07:22:24.832,2024-02-24 08:19:21.008,
3228,jw03228-o113_t019_miri_f1000w,MIRI,F1000W,No,Polygon 68.80226622800002 22.531144529 68.83652411099985 22.53305342899998 68.83862846700019 22.500764613000015 68.80437855700029 22.49885615900001,2024-02-24 05:30:09.671,2024-02-24 06:51:00.533,['2006 XD33']
3228,jw03228-o120_t021_miri_f1000w,MIRI,F1000W,No,Polygon 71.98657525999982 29.42542945500002 71.95021621000024 29.42388039399998 71.94839508200026 29.456195259999994 71.98476567999973 29.457744815,2024-09-11 11:20:59.727,2024-09-11 12:16:24.319,
3228,jw03228-o121_t018_miri_f1000w,MIRI,F1000W,No,Polygon 68.35949971200026 24.348476425999973 68.3942319940002 24.35038588799999 68.39636571099986 24.318097087 68.36164224699972 24.316188109999995,2024-02-24 16:00:02.146,2024-02-24 16:57:03.826,['2014 OQ381']
3228,jw03228-o122_t014_miri_f1000w,MIRI,F1000W,No,Polygon 65.51502470999982 27.925739828999987 65.47934631200023 27.922344858000027 65.47541914199996 27.95451198399998 65.51110804200025 27.957907966000008,2024-09-14 02:52:47.092,2024-09-14 03:45:25.156,
3228,jw03228-o123_t017_miri_f1000w,MIRI,F1000W,No,Polygon 66.27090075999986 27.206120280000025 66.23542158799995 27.20301769699999 66.23185580899985 27.235215634999992 66.26734513900003 27.238319114000017,2024-09-14 04:17:58.831,2024-09-14 05:10:56.351,
3271,jw03271-o005_t005_miri_f2100w,MIRI,F2100W,No,Polygon 27.25467256899998 19.032387060000026 27.220321551000023 19.022051879 27.209334445999986 19.054671556 27.243691531000014 19.065008768000016,2024-08-06 00:33:31.534,2024-08-06 00:41:42.705,
3271,jw03271-o007_t006_miri_f2100w,MIRI,F2100W,No,Polygon 45.700405918000016 -1.1363496699999982 45.73526544900001 -1.1284524849999988 45.742864853 -1.1619831519999981 45.70800493399997 -1.1698804299999974,2024-01-26 13:02:28.065,2024-01-26 13:12:33.070,
3271,jw03271-o009_t001_miri_f2100w,MIRI,F2100W,No,Polygon 62.73907110999979 -3.9663796339999986 62.77429740600025 -3.959889255999999 62.78055751899986 -3.9936981849999986 62.74532982599995 -4.000188828999998,2024-02-10 20:39:00.505,2024-02-10 20:49:13.829,
3271,jw03271-o010_t003_miri_f2100w,MIRI,F2100W,No,Polygon 169.79566293200006 2.3592476459999983 169.82584783099998 2.343393719 169.8099089209999 2.3130979689999984 169.77972449299997 2.3289515549999997,2024-06-03 06:52:09.844,2024-06-03 07:00:23.767,['2011 BO29']
3271,jw03271-o011_t004_miri_f2100w,MIRI,F2100W,No,Polygon 178.3020054060001 -15.592259691000018 178.33467932599987 -15.609192181000019 178.31776521900014 -15.63946927399999 178.28508786999976 -15.622534281999982,2024-06-22 10:54:30.517,2024-06-22 11:04:32.706,
3271,jw03271-o017_t006_miri_f2100w,MIRI,F2100W,No,Polygon 45.740371427999975 -1.1509946760000025 45.705034291 -1.156412376000003 45.699821296999986 -1.1224224680000006 45.73515802899998 -1.1170048309999987,2024-08-17 07:11:26.773,2024-08-17 07:21:34.530,
3295,jw03295-o001_t001_miri_f1000w,MIRI,F1000W,No,Polygon 49.89013035799998 -19.388720454000016 49.92598347299997 -19.376166870999977 49.93937686699998 -19.410188361000017 49.903517287 -19.422744569999985,2024-01-14 05:33:12.331,2024-01-14 05:39:15.889,
3295,jw03295-o001_t001_miri_f1130w,MIRI,F1130W,No,Polygon 49.89012512900001 -19.388712793999996 49.92597824000001 -19.37615920700003 49.93937163699997 -19.410180696000026 49.90351206099999 -19.422736908000005,2024-01-14 05:42:02.379,2024-01-14 05:48:03.120,
3295,jw03295-o001_t001_miri_f1280w,MIRI,F1280W,No,Polygon 49.890127450000016 -19.388719730999984 49.92598056800002 -19.37616615800001 49.93937395099997 -19.410187651999983 49.903514367999996 -19.42274385000002,2024-01-14 05:50:49.674,2024-01-14 05:56:55.984,
3295,jw03295-o001_t001_miri_f1500w,MIRI,F1500W,No,Polygon 49.89012964100002 -19.388728003 49.925982753999996 -19.376174413000026 49.93937615599998 -19.410195899999998 49.90351657800003 -19.422752116000023,2024-01-14 05:59:53.545,2024-01-14 06:05:57.103,
3295,jw03295-o001_t001_miri_f1800w,MIRI,F1800W,No,Polygon 49.89012139300001 -19.38870674800003 49.925974507999996 -19.37615317599998 49.939367888999996 -19.41017466900003 49.90350830999999 -19.42273086799999,2024-01-14 06:08:40.841,2024-01-14 06:14:41.583,
3295,jw03295-o001_t001_miri_f2100w,MIRI,F2100W,No,Polygon 49.890139682999994 -19.388713798999998 49.925992797999996 -19.376160223000017 49.93938618400001 -19.410181715000025 49.90352660399997 -19.422737916999996,2024-01-14 06:17:28.136,2024-01-14 06:23:34.446,
3295,jw03295-o001_t001_miri_f2550w,MIRI,F2550W,No,Polygon 49.89013294000002 -19.38872041499998 49.925986052 -19.37616682700003 49.939379450999986 -19.410188314000003 49.903519875 -19.422744528,2024-01-14 06:26:59.784,2024-01-14 06:32:57.774,
3295,jw03295-o001_t001_miri_f560w,MIRI,F560W,No,Polygon 49.89014642000001 -19.38871253600002 49.925999504 -19.376158879000023 49.93939297600002 -19.410180342999983 49.90353342699998 -19.422736624999988,2024-01-14 05:14:17.292,2024-01-14 05:20:20.850,
3295,jw03295-o001_t001_miri_f770w,MIRI,F770W,No,Polygon 49.89014675900001 -19.38871010900002 49.92599987199997 -19.376156527000024 49.93939326400002 -19.41017801799999 49.903533685999996 -19.422734224999992,2024-01-14 05:23:26.796,2024-01-14 05:29:30.353,
3295,jw03295-o003_t008_miri_f1000w,MIRI,F1000W,No,Polygon 344.99562233999984 15.990874298999989 345.033040542 15.99363450499997 345.0359251509998 15.957449137000019 344.9985136730003 15.95468942999998,2023-11-07 19:27:38.672,2023-11-07 19:33:47.733,
3295,jw03295-o003_t008_miri_f1130w,MIRI,F1130W,No,Polygon 344.9956235909998 15.990914007000026 345.0330417999999 15.993674209000018 345.0359288540003 15.957458122000002 344.99851737399996 15.954698419999994,2023-11-07 19:36:34.223,2023-11-07 19:42:37.781,
3295,jw03295-o003_t008_miri_f1280w,MIRI,F1280W,No,Polygon 344.9956165120003 15.99087547499999 345.03303471399994 15.993635673999977 345.03591931599993 15.95745030600002 344.99850783799974 15.954690604999996,2023-11-07 19:45:24.271,2023-11-07 19:51:25.076,
3295,jw03295-o003_t008_miri_f1500w,MIRI,F1500W,No,Polygon 344.9955740449999 15.99086380499997 345.0330561530001 15.99362872200001 345.03594075299986 15.957443353000013 344.99846538099985 15.95467893600002,2023-11-07 19:54:17.134,2023-11-07 20:00:20.628,
3295,jw03295-o003_t008_miri_f1800w,MIRI,F1800W,No,Polygon 344.9956177959998 15.990889685000006 345.03303599999964 15.993649884999975 345.03592060300014 15.957464517000018 344.9985091230003 15.954704815999996,2023-11-07 20:03:07.182,2023-11-07 20:09:16.243,
3295,jw03295-o003_t008_miri_f2100w,MIRI,F2100W,No,Polygon 344.99563308799986 15.990878151 345.0330512900001 15.993638351000028 345.03593589299993 15.957452983000017 344.9985244160001 15.954693281999992,2023-11-07 20:11:59.981,2023-11-07 20:18:03.539,
3295,jw03295-o003_t008_miri_f2550w,MIRI,F2550W,No,Polygon 344.995624571 15.990873536 345.033042771 15.993633747000013 345.0359273850001 15.957448379999986 344.99851590900016 15.954688669000015,2023-11-07 20:21:28.876,2023-11-07 20:27:37.938,
3295,jw03295-o003_t008_miri_f560w,MIRI,F560W,No,Polygon 344.9956394089998 15.990877768999987 345.0330575989999 15.993638140999993 345.0359423809998 15.957452785000012 344.9985309160001 15.954692912000004,2023-11-07 19:08:49.201,2023-11-07 19:14:52.694,
3295,jw03295-o003_t008_miri_f770w,MIRI,F770W,No,Polygon 344.995638703 15.990879761000006 345.03305690600007 15.993639962999996 345.0359415110001 15.957454594 344.9985300320001 15.954694891000011,2023-11-07 19:17:53.136,2023-11-07 19:23:56.630,
3295,jw03295-o004_t009_miri_f1000w,MIRI,F1000W,No,Polygon 149.41307882199996 -28.50561141999999 149.45348206399996 -28.49921991900002 149.46080765399992 -28.534937136000003 149.42039116600006 -28.541330802999997,2024-04-09 03:09:37.159,2024-04-09 03:15:40.717,
3295,jw03295-o004_t009_miri_f1130w,MIRI,F1130W,No,Polygon 149.41307786400023 -28.50560280299997 149.4534811049998 -28.499211312999986 149.46080668100012 -28.534928531999995 149.4203901949999 -28.541322188,2024-04-09 03:18:21.703,2024-04-09 03:24:25.196,
3295,jw03295-o004_t009_miri_f1280w,MIRI,F1280W,No,Polygon 149.41307566099985 -28.505610367999978 149.45347890200003 -28.499218867000003 149.46080449100012 -28.534936083000005 149.42038800499995 -28.541329749999996,2024-04-09 03:27:06.182,2024-04-09 03:33:09.676,
3295,jw03295-o004_t009_miri_f1500w,MIRI,F1500W,No,Polygon 149.41307608299988 -28.50561896600003 149.45347932799987 -28.49922746899999 149.46080491300017 -28.53494468599997 149.42038842199977 -28.541338348999975,2024-04-09 03:36:04.550,2024-04-09 03:42:13.611,
3295,jw03295-o004_t009_miri_f1800w,MIRI,F1800W,No,Polygon 149.41307194599995 -28.505596551000014 149.4534751799997 -28.499205045000018 149.46080077300024 -28.534922261000016 149.42038429300004 -28.541315932,2024-04-09 03:45:00.165,2024-04-09 03:51:06.475,
3295,jw03295-o004_t009_miri_f2100w,MIRI,F2100W,No,Polygon 149.4130898999997 -28.505606584000024 149.45349314200027 -28.499215100999983 149.46081871100017 -28.534932319999992 149.42040222299974 -28.541325969000003,2024-04-09 03:53:52.965,2024-04-09 03:59:59.274,
3295,jw03295-o004_t009_miri_f2550w,MIRI,F2550W,No,Polygon 149.4130812339999 -28.505612007999993 149.4534844759999 -28.49922051100001 149.4608100599998 -28.53493772700001 149.42039357299976 -28.541331390000014,2024-04-09 04:03:24.612,2024-04-09 04:09:28.170,
3295,jw03295-o004_t009_miri_f560w,MIRI,F560W,No,Polygon 149.4130972540001 -28.505606739999987 149.45350052999999 -28.499215414000005 149.46082591999985 -28.534932662999967 149.4204093980001 -28.541326154999975,2024-04-09 02:50:36.616,2024-04-09 02:56:37.358,
3295,jw03295-o004_t009_miri_f770w,MIRI,F770W,No,Polygon 149.41309862400004 -28.505604021999993 149.45350186000005 -28.499212505000003 149.4608274670002 -28.534929718999983 149.42041098600018 -28.541323401999996,2024-04-09 02:59:43.304,2024-04-09 03:05:49.613,
3295,jw03295-o005_t002_miri_f1000w,MIRI,F1000W,No,Polygon 51.06506566100003 -21.56108309300002 51.10005255400003 -21.545507965999974 51.11690558199999 -21.578240358000002 51.081912598000024 -21.593819002999982,2024-01-14 07:12:30.469,2024-01-14 07:18:31.275,
3295,jw03295-o005_t002_miri_f1130w,MIRI,F1130W,No,Polygon 51.065062579 -21.561074859999977 51.100049458000015 -21.545499709999977 51.116902511000006 -21.57823209100002 51.08190954099998 -21.593810757999975,2024-01-14 07:21:14.949,2024-01-14 07:27:18.506,
3295,jw03295-o005_t002_miri_f1280w,MIRI,F1280W,No,Polygon 51.06506252300003 -21.561082776 51.100049414999994 -21.54550764900001 51.116902443999976 -21.578240040999987 51.08190946000002 -21.593818686000027,2024-01-14 07:30:02.244,2024-01-14 07:36:05.802,
3295,jw03295-o005_t002_miri_f1500w,MIRI,F1500W,No,Polygon 51.065065566000015 -21.561090964999973 51.10005245600001 -21.54551583099999 51.11690549400003 -21.578248220000017 51.081912511999974 -21.59382687199999,2024-01-14 07:39:03.364,2024-01-14 07:45:04.169,
3295,jw03295-o005_t002_miri_f1800w,MIRI,F1800W,No,Polygon 51.06505525699999 -21.56107026499998 51.10004214699999 -21.545495141000004 51.11689517100001 -21.57822753400002 51.08190218900002 -21.593806175999994,2024-01-14 07:47:47.907,2024-01-14 07:53:48.649,
3295,jw03295-o005_t002_miri_f2100w,MIRI,F2100W,No,Polygon 51.06507431100001 -21.56107585499997 51.10006120000002 -21.54550072600002 51.11691423099998 -21.578233116000025 51.08192125000003 -21.593811762999977,2024-01-14 07:56:32.387,2024-01-14 08:02:38.696,
3295,jw03295-o005_t002_miri_f2550w,MIRI,F2550W,No,Polygon 51.06506804999999 -21.56108301400002 51.10005493000003 -21.545507864000022 51.11690798400001 -21.578240244000025 51.081915013 -21.593818912000017,2024-01-14 08:06:04.034,2024-01-14 08:12:07.592,
3295,jw03295-o005_t002_miri_f560w,MIRI,F560W,No,Polygon 51.065080824 -21.561074062000003 51.10006768500003 -21.545498877999997 51.11692077499997 -21.578231241999983 51.08192782299999 -21.593809945000018,2024-01-14 06:53:40.998,2024-01-14 06:59:36.236,
3295,jw03295-o005_t002_miri_f770w,MIRI,F770W,No,Polygon 51.06508156999999 -21.561071381000016 51.10006845100001 -21.545496236999973 51.116921497000014 -21.578228621000022 51.081928524999974 -21.593807283000004,2024-01-14 07:02:42.182,2024-01-14 07:08:45.676,
3295,jw03295-o006_t003_miri_f1000w,MIRI,F1000W,No,Polygon 159.696106771 53.53044503199998 159.73407028800017 53.50230341000002 159.68648927199985 53.479593719999976 159.64851451999976 53.50772026399997,2024-04-12 05:12:04.447,2024-04-12 05:18:10.757,
3295,jw03295-o006_t003_miri_f1130w,MIRI,F1130W,No,Polygon 159.69610801300004 53.53045865600002 159.73410395800022 53.502293005 159.6865229519997 53.479583316999985 159.6485157619998 53.50773387800001,2024-04-12 05:20:57.246,2024-04-12 05:26:55.236,
3295,jw03295-o006_t003_miri_f1280w,MIRI,F1280W,No,Polygon 159.69610519299974 53.53044961599999 159.73406872700016 53.502307999999985 159.68648771800022 53.479598302000014 159.64851294899987 53.507724839999995,2024-04-12 05:29:41.790,2024-04-12 05:35:45.284,
3295,jw03295-o006_t003_miri_f1500w,MIRI,F1500W,No,Polygon 159.69609340799988 53.53044495100002 159.73405695899996 53.50230334500003 159.68647597199987 53.47959363399998 159.6485011859999 53.50772016200002,2024-04-12 05:38:37.341,2024-04-12 05:44:35.331,
3295,jw03295-o006_t003_miri_f1800w,MIRI,F1800W,No,Polygon 159.69612638500004 53.53045712299999 159.73408988700018 53.502315489000004 159.68650883799975 53.479605813999996 159.64853410100028 53.50773237000002,2024-04-12 05:47:19.069,2024-04-12 05:53:22.627,
3295,jw03295-o006_t003_miri_f2100w,MIRI,F2100W,No,Polygon 159.69612252700017 53.53044007499998 159.73408604599996 53.50229845700001 159.68650504399986 53.479588762999974 159.64853028899975 53.50771530299998,2024-04-12 05:56:06.364,2024-04-12 06:02:43.202,
3295,jw03295-o006_t003_miri_f2550w,MIRI,F2550W,No,Polygon 159.6961466649999 53.53046556299999 159.73411024699985 53.502323964999974 159.68648887999987 53.47959495999999 159.6485140519998 53.50772146800002,2024-04-12 06:06:08.540,2024-04-12 06:12:06.529,
3295,jw03295-o006_t003_miri_f560w,MIRI,F560W,No,Polygon 159.69612728000018 53.530433681000005 159.73409134699978 53.502292325 159.68651079500012 53.47958230000001 159.64853549399987 53.50770857799999,2024-04-12 04:53:14.976,2024-04-12 04:59:18.534,
3295,jw03295-o006_t003_miri_f770w,MIRI,F770W,No,Polygon 159.69617652399978 53.53044908399997 159.73414002099975 53.50230745100001 159.6865186130001 53.479578488000016 159.64854387099982 53.50770503200002,2024-04-12 05:02:18.912,2024-04-12 05:08:19.653,
3295,jw03295-o007_t004_miri_f1000w,MIRI,F1000W,No,Polygon 185.45296728800005 4.502452546999998 185.48328328300013 4.482753738999998 185.46340611000005 4.452350365000001 185.43309083899976 4.472048353999998,2024-05-15 13:39:12.749,2024-05-15 13:45:13.554,
3295,jw03295-o007_t004_miri_f1130w,MIRI,F1130W,No,Polygon 185.4529728139998 4.502459606000004 185.48328880400027 4.48276079 185.46341162099978 4.4523574219999995 185.43309635600002 4.472055420000001,2024-05-15 13:47:54.476,2024-05-15 13:53:58.034,
3295,jw03295-o007_t004_miri_f1280w,MIRI,F1280W,No,Polygon 185.45296286 4.502457827999998 185.48327885500012 4.482759019999998 185.463401682 4.452355647000001 185.4330864110003 4.472053636999999,2024-05-15 13:56:44.524,2024-05-15 14:02:45.265,
3295,jw03295-o007_t004_miri_f1500w,MIRI,F1500W,No,Polygon 185.45296078699974 4.5024491760000025 185.48327677899985 4.482750365000002 185.46339960199995 4.452346993999998 185.4330843340002 4.472044986999999,2024-05-15 14:05:42.891,2024-05-15 14:11:54.769,
3295,jw03295-o007_t004_miri_f1800w,MIRI,F1800W,No,Polygon 185.4529736870001 4.502468239000002 185.48328967799986 4.482769425 185.46341249700012 4.452366055999998 185.433097231 4.472064052,2024-05-15 14:14:41.259,2024-05-15 14:20:44.816,
3295,jw03295-o007_t004_miri_f2100w,MIRI,F2100W,No,Polygon 185.452978374 4.5024503240000024 185.4832943639999 4.48275151 185.4634171849998 4.452348140999998 185.43310191899968 4.4720461359999994,2024-05-15 14:23:28.554,2024-05-15 14:29:34.864,
3295,jw03295-o007_t004_miri_f2550w,MIRI,F2550W,No,Polygon 185.45296923800004 4.502451659000001 185.48328522599974 4.482752842999998 185.46340804400023 4.4523494759999975 185.43309278000027 4.472047474,2024-05-15 14:32:57.450,2024-05-15 14:39:00.943,
3295,jw03295-o007_t004_miri_f560w,MIRI,F560W,No,Polygon 185.45298206499987 4.502445220000004 185.48329818400003 4.482746600999999 185.46342120100022 4.452343102999999 185.4331058059998 4.472040903000002,2024-05-15 13:20:03.886,2024-05-15 13:26:10.196,
3295,jw03295-o007_t004_miri_f770w,MIRI,F770W,No,Polygon 185.452974459 4.502452518000003 185.4833163379999 4.482736880999998 185.463439158 4.452333512000002 185.43309800299988 4.47204833,2024-05-15 13:29:16.141,2024-05-15 13:35:27.955,
3295,jw03295-o008_t005_miri_f1000w,MIRI,F1000W,No,Polygon 318.99725467900015 -64.4808707579999 319.067447582 -64.46121439099991 319.11340371799974 -64.49162796299979 319.0431657300001 -64.51130621299976,2023-10-04 18:21:43.856,2023-10-04 18:27:47.350,
3295,jw03295-o008_t005_miri_f1130w,MIRI,F1130W,No,Polygon 318.99724632599975 -64.48086245699996 319.0674390849998 -64.46120600799999 319.11339539700015 -64.49161952799992 319.0431575540001 -64.51129785900008,2023-10-04 18:30:58.864,2023-10-04 18:37:05.173,
3295,jw03295-o008_t005_miri_f1280w,MIRI,F1280W,No,Polygon 318.99724833500005 -64.48087029699978 319.0674411300002 -64.46121385999982 319.11339742999996 -64.49162738599976 319.0431595509998 -64.51130570600027,2023-10-04 18:40:13.871,2023-10-04 18:46:17.429,
3295,jw03295-o008_t005_miri_f1500w,MIRI,F1500W,No,Polygon 318.9972563119998 -64.48087852799974 319.06744923400004 -64.46122215999995 319.11340538499985 -64.4916357319998 319.04316737799974 -64.51131398199978,2023-10-04 18:49:37.199,2023-10-04 18:55:43.572,
